Time [s],Pressure V1-P2 [ADC],Pressure V1-P1-Ins [ADC],Pressure V1-P1-Exp [ADC], Pressure V2-P2 [ADC],Pressure V2-P1-Ins [ADC], Pressure V2-P1-Exp [ADC]
20.654,5202,5202,1638,5443,5458,1638
20.664,5199,1638,5199,5429,5443,1638
20.674,5208,5208,1638,5452,5467,1638
20.684,5264,5264,1638,5484,5499,1638
20.694,5263,1638,5263,5468,5483,1638
20.704,5277,1638,5278,5457,5473,1638
20.714,5261,1638,5262,5442,5457,1638
20.724,5228,1638,5228,5423,5438,1638
20.734,5247,5247,1638,5422,5438,1638
20.744,5258,1638,5258,5426,5441,1638
20.754,5275,1638,5276,5442,5457,1638
20.764,5272,1638,5274,5442,5456,1638
20.774,5245,1638,5246,5407,5421,1638
20.784,5215,1638,5216,5396,5411,1638
20.794,5195,5195,1638,5420,5434,1638
20.804,5214,1638,5214,5449,5463,1638
20.814,5222,1638,5223,5457,5472,1638
20.824,5216,1638,5217,5441,5455,1638
20.834,5225,1638,5225,5423,5437,1638
20.844,5206,5206,1638,5421,5436,1638
20.854,5172,5172,1638,5423,5437,1638
20.864,5182,5182,1638,5426,5441,1638
20.874,5188,5188,1638,5423,5438,1638
20.884,5184,5184,1638,5420,5434,1638
20.894,5195,5195,1638,5427,5442,1638
20.904,5215,5215,1638,5453,5467,1638
20.914,5221,5221,1638,5453,5466,1638
20.924,5224,1638,5225,5438,5452,1638
20.934,5210,1638,5211,5427,5442,1638
20.944,5156,1638,5157,5401,5415,1638
20.954,5151,1638,5151,5413,5427,1638
20.964,5211,1638,5211,5436,5449,1638
20.974,5246,1638,5247,5434,5448,1638
20.984,5236,1638,5236,5448,5463,1638
20.994,5202,1638,5203,5418,5432,1638
21.004,5177,1638,5178,5382,5396,1638
21.014,5149,1638,5150,5404,5418,1638
21.024,5167,1638,5168,5400,5414,1638
21.034,5209,1638,5210,5368,5382,1638
21.044,5204,1638,5205,5379,5392,1638
21.054,5176,5176,1638,5375,5389,1638
21.064,5138,5138,1638,5353,5366,1638
21.074,5140,5140,1638,5365,5379,1638
21.084,5173,5173,1638,5376,5390,1638
21.094,5157,5157,1638,5361,5375,1638
21.104,5136,1638,5136,5359,5373,1638
21.114,5139,1638,5140,5372,5386,1638
21.124,5157,1638,5157,5396,5410,1638
21.134,5199,5199,1638,5416,5431,1638
21.144,5228,5228,1638,5421,5435,1638
21.154,5211,1638,5211,5423,5438,1638
21.164,5209,1638,5209,5426,5440,1638
21.174,5211,1638,5211,5399,5413,1638
21.184,5160,5160,1638,5370,5384,1638
21.194,5117,5117,1638,5380,5394,1638
21.204,5136,5136,1638,5384,5398,1638
21.214,5156,1638,5157,5364,5379,1638
21.224,5176,5176,1638,5378,5393,1638
21.234,5208,5208,1638,5410,5425,1638
21.244,5217,5217,1638,5418,5432,1638
21.254,5211,5211,1638,5412,5427,1638
21.264,5208,5208,1638,5409,5424,1638
21.274,5206,5206,1638,5407,5422,1638
21.284,5204,1638,5204,5406,5420,1638
21.294,5195,1638,5196,5398,5413,1638
21.304,5195,1638,5195,5392,5407,1638
21.314,5169,1638,5169,5390,5405,1638
21.324,5148,5148,1638,5406,5421,1638
21.334,5155,5155,1638,5397,5413,1638
21.344,5157,5157,1638,5371,5386,1638
21.354,5170,5170,1638,5390,5404,1638
21.364,5196,1638,5197,5416,5432,1638
21.374,5218,1638,5218,5422,5439,1638
21.384,5217,1638,5217,5418,5433,1638
21.394,5225,5225,1638,5426,5441,1638
21.404,5242,1638,5243,5444,5460,1638
21.414,5215,5215,1638,5418,5433,1638
21.424,5204,5204,1638,5401,5416,1638
21.434,5199,5199,1638,5417,5433,1638
21.444,5164,5164,1638,5419,5434,1638
21.454,5155,5155,1638,5424,5439,1638
21.464,5157,1638,5157,5408,5423,1638
21.474,5137,5137,1638,5357,5373,1638
21.484,5147,5147,1638,5362,5379,1638
21.494,5161,5161,1638,5388,5404,1638
21.504,5161,5161,1638,5406,5421,1638
21.514,5150,5150,1638,5432,5448,1638
21.524,5139,5139,1638,5423,5439,1638
21.534,5170,5170,1638,5393,5409,1638
21.544,5193,1638,5193,5375,5390,1638
21.554,5171,1638,5171,5371,5387,1638
21.564,5176,5176,1638,5401,5416,1638
21.574,5187,5187,1638,5424,5440,1638
21.584,5166,5166,1638,5426,5442,1638
21.594,5137,5137,1638,5424,5440,1638
21.604,5102,5102,1638,5406,5422,1638
21.614,5109,1638,5109,5397,5413,1638
21.624,5163,5163,1638,5411,5427,1638
21.634,5166,5166,1638,5401,5417,1638
21.644,5157,5157,1638,5392,5408,1638
21.654,5199,5199,1638,5418,5434,1638
21.664,5224,5224,1638,5449,5466,1638
21.674,5194,5194,1638,5455,5472,1638
21.684,5159,1638,5159,5454,5472,1638
21.694,5178,1638,5178,5456,5474,1638
21.704,5241,1638,5241,5459,5476,1638
21.714,5242,5242,1638,5444,5461,1638
21.724,5197,5197,1638,5409,5427,1638
21.734,5186,5186,1638,5402,5420,1638
21.744,5221,5221,1638,5441,5459,1638
21.754,5260,5260,1638,5477,5494,1638
21.764,5258,5258,1638,5476,5494,1638
21.774,5212,5212,1638,5444,5460,1638
21.784,5183,5183,1638,5421,5437,1638
21.794,5198,5198,1638,5428,5444,1638
21.804,5202,5202,1638,5445,5461,1638
21.814,5181,5181,1638,5432,5449,1638
21.824,5176,5176,1638,5408,5425,1638
21.834,5154,5154,1638,5392,5410,1638
21.844,5132,5132,1638,5372,5390,1638
21.854,5155,5155,1638,5378,5395,1638
21.864,5182,5182,1638,5410,5426,1638
21.874,5189,5189,1638,5424,5441,1638
21.884,5211,5211,1638,5426,5444,1638
21.894,5222,5222,1638,5409,5428,1638
21.904,5201,5201,1638,5389,5407,1638
21.914,5163,5163,1638,5392,5411,1638
21.924,5154,5154,1638,5412,5431,1638
21.934,5175,5175,1638,5424,5443,1638
21.944,5191,5191,1638,5439,5458,1638
21.954,5206,5206,1638,5455,5473,1638
21.964,5219,5219,1638,5445,5462,1638
21.974,5201,5201,1638,5425,5442,1638
21.984,5183,5183,1638,5420,5438,1638
21.994,5215,5215,1638,5423,5441,1638
22.004,5246,5246,1638,5426,5443,1638
22.014,5216,5216,1638,5422,5439,1638
22.024,5200,5200,1638,5432,5450,1638
22.034,5209,5209,1638,5444,5463,1638
22.044,5199,5199,1638,5434,5453,1638
22.054,5186,5186,1638,5421,5440,1638
22.064,5191,5191,1638,5426,5444,1638
22.074,5200,5200,1638,5435,5452,1638
22.084,5204,5204,1638,5432,5450,1638
22.094,5200,5200,1638,5398,5416,1638
22.104,5210,5210,1638,5390,5408,1638
22.114,5221,5221,1638,5412,5430,1638
22.124,5206,5206,1638,5408,5427,1638
22.134,5180,5180,1638,5401,5420,1638
22.144,5145,5145,1638,5406,5426,1638
22.154,5100,5100,1638,5406,5425,1638
22.164,5119,5119,1638,5402,5421,1638
22.174,5172,5172,1638,5400,5420,1638
22.184,5168,5168,1638,5392,5412,1638
22.194,5137,5137,1638,5370,5390,1638
22.204,5122,5122,1638,5369,5390,1638
22.214,5116,5116,1638,5370,5392,1638
22.224,5122,5122,1638,5372,5393,1638
22.234,5146,5146,1638,5402,5423,1638
22.244,5175,5175,1638,5426,5447,1638
22.254,5172,5172,1638,5409,5429,1638
22.264,5157,5157,1638,5390,5412,1638
22.274,5145,5145,1638,5380,5402,1638
22.284,5128,5128,1638,5363,5385,1638
22.294,5120,5120,1638,5355,5377,1638
22.304,5124,5124,1638,5359,5380,1638
22.314,5134,5134,1638,5369,5390,1638
22.324,5166,5166,1638,5401,5422,1638
22.334,5161,5161,1638,5399,5420,1638
22.344,5110,5110,1638,5379,5402,1638
22.354,5086,5086,1638,5389,5412,1638
22.364,5107,5107,1638,5392,5415,1638
22.374,5121,5121,1638,5390,5413,1638
22.384,5108,5108,1638,5392,5415,1638
22.394,5099,5099,1638,5366,5390,1638
22.404,5133,5133,1638,5352,5376,1638
22.414,5153,5153,1638,5355,5380,1638
22.424,5110,5110,1638,5359,5384,1638
22.434,5059,5059,1638,5359,5385,1638
22.444,5047,5047,1638,5329,5355,1638
22.454,5062,5062,1638,5325,5352,1638
22.464,5071,5071,1638,5353,5380,1638
22.474,5046,5046,1638,5331,5358,1638
22.484,5023,5023,1638,5317,5345,1638
22.494,5021,5021,1638,5327,5355,1638
22.504,5006,5007,1638,5309,5337,1638
22.514,5003,5003,1638,5316,5345,1638
22.524,5034,5034,1638,5347,5378,1638
22.534,5027,5027,1638,5329,5360,1638
22.544,4989,4989,1638,5308,5339,1638
22.554,4973,4973,1638,5295,5327,1638
22.564,4938,4938,1638,5233,5266,1638
22.574,4875,4875,1638,5142,5175,1638
22.584,4839,4839,1638,5087,5121,1638
22.594,4800,4801,1638,5072,5108,1638
22.604,4754,4757,1638,5084,5122,1638
22.614,4730,4733,1638,5085,5124,1638
22.624,4680,4683,1638,5032,5073,1638
22.634,4627,4630,1638,4970,5013,1638
22.644,4614,4618,1638,4944,4988,1638
22.654,4618,4623,1638,4937,4982,1638
22.664,4620,4626,1638,4922,4968,1638
22.674,4582,4589,1638,4901,4949,1638
22.684,4537,4545,1638,4914,4963,1638
22.694,4523,4531,1638,4898,4949,1638
22.704,4476,4485,1638,4788,4840,1638
22.714,4403,4414,1638,4663,4717,1638
22.724,4370,4382,1638,4605,4660,1638
22.734,4343,4356,1638,4586,4644,1638
22.744,4307,4321,1638,4569,4631,1638
22.754,4274,4291,1638,4550,4615,1638
22.764,4290,4308,1638,4578,4644,1638
22.774,4315,4333,1638,4600,4666,1638
22.784,4267,4288,1638,4553,4621,1638
22.794,4229,4250,1638,4528,4598,1638
22.804,4232,4252,1638,4549,4620,1638
22.814,4187,4207,1638,4534,4606,1638
22.824,4165,4187,1638,4514,4586,1638
22.834,4187,4210,1638,4526,4598,1638
22.844,4145,4168,1638,4553,4628,1638
22.854,4119,4142,1638,4538,4614,1638
22.864,4189,4211,1638,4487,4564,1638
22.874,4232,4255,1638,4533,4610,1638
22.884,4212,4236,1638,4572,4649,1638
22.894,4211,4234,1638,4548,4626,1638
22.904,4213,4238,1638,4572,4650,1638
22.914,4187,4212,1638,4551,4630,1638
22.924,4157,4183,1638,4526,4606,1638
22.934,4133,4158,1638,4539,4620,1638
22.944,4154,4178,1638,4530,4611,1638
22.954,4199,4224,1638,4549,4629,1638
22.964,4189,4216,1638,4600,4682,1638
22.974,4206,4234,1638,4616,4698,1638
22.984,4307,4334,1638,4634,4718,1638
22.994,4317,4344,1638,4667,4750,1638
23.004,4221,4248,1638,4659,4741,1638
23.014,4174,4201,1638,4632,4714,1638
23.024,4184,4211,1638,4637,4720,1638
23.034,4197,4223,1638,4639,4722,1638
23.044,4258,4285,1638,4636,4720,1638
23.054,4308,4337,1638,4658,4742,1638
23.064,4134,4162,1638,4605,4688,1638
23.074,4062,4090,1638,4548,4632,1638
23.084,4237,4267,1638,4586,4671,1638
23.094,4230,4259,1638,4576,4662,1638
23.104,4191,4219,1638,4549,4635,1638
23.114,4191,4221,1638,4544,4631,1638
23.124,4151,4180,1638,4524,4612,1638
23.134,4191,4221,1638,4536,4623,1638
23.144,4284,4315,1638,4553,4641,1638
23.154,4344,4376,1638,4548,4637,1638
23.164,4275,4307,1638,4574,4663,1638
23.174,4166,4198,1638,4580,4671,1638
23.184,4099,4132,1638,4536,4626,1638
23.194,4105,4139,1638,4547,4637,1638
23.204,4143,4176,1638,4583,4672,1638
23.214,4091,4123,1638,4541,4629,1638
23.224,4076,4107,1638,4521,4608,1638
23.234,4123,4154,1638,4544,4635,1638
23.244,4168,4200,1638,4546,4638,1638
23.254,4229,4260,1638,4554,4645,1638
23.264,4266,4298,1638,4584,4674,1638
23.274,4278,4311,1638,4611,4700,1638
23.284,4296,4328,1638,4643,4731,1638
23.294,4285,4317,1638,4656,4745,1638
23.304,4249,4281,1638,4639,4727,1638
23.314,4295,4327,1638,4649,4738,1638
23.324,4336,4368,1638,4687,4777,1638
23.334,4228,4259,1638,4676,4767,1638
23.344,4199,4231,1638,4663,4755,1638
23.354,4342,4374,1638,4701,4791,1638
23.364,4376,4408,1638,4713,4802,1638
23.374,4287,4319,1638,4681,4771,1638
23.384,4284,4315,1638,4687,4777,1638
23.394,4339,4369,1638,4715,4804,1638
23.404,4380,4410,1638,4718,4807,1638
23.414,4399,4430,1638,4713,4801,1638
23.424,4332,4364,1638,4695,4784,1638
23.434,4260,4292,1638,4664,4755,1638
23.444,4301,4333,1638,4654,4745,1638
23.454,4382,4414,1638,4663,4753,1638
23.464,4404,4436,1638,4672,4762,1638
23.474,4335,4366,1638,4661,4751,1638
23.484,4329,4360,1638,4659,4752,1638
23.494,4282,4314,1638,4624,4717,1638
23.504,4105,4137,1638,4564,4656,1638
23.514,4081,4113,1638,4564,4656,1638
23.524,4178,4210,1638,4565,4657,1638
23.534,4281,4313,1638,4574,4664,1638
23.544,4319,4351,1638,4611,4701,1638
23.554,4289,4322,1638,4637,4727,1638
23.564,4245,4277,1638,4678,4769,1638
23.574,4205,4237,1638,4674,4766,1638
23.584,4261,4294,1638,4601,4693,1638
23.594,4210,4244,1638,4584,4676,1638
23.604,4134,4169,1638,4626,4719,1638
23.614,4212,4246,1638,4634,4727,1638
23.624,4251,4285,1638,4636,4728,1638
23.634,4225,4259,1638,4637,4731,1638
23.644,4174,4208,1638,4620,4713,1638
23.654,4134,4168,1638,4618,4708,1638
23.664,4190,4222,1638,4639,4730,1638
23.674,4279,4311,1638,4653,4746,1638
23.684,4290,4323,1638,4668,4761,1638
23.694,4210,4243,1638,4663,4754,1638
23.704,4143,4175,1638,4617,4708,1638
23.714,4156,4189,1638,4596,4687,1638
23.724,4194,4228,1638,4622,4715,1638
23.734,4251,4283,1638,4639,4733,1638
23.744,4303,4335,1638,4666,4759,1638
23.754,4245,4278,1638,4686,4778,1638
23.764,4229,4262,1638,4674,4766,1638
23.774,4327,4359,1638,4691,4782,1638
23.784,4312,4344,1638,4662,4754,1638
23.794,4229,4262,1638,4602,4694,1638
23.804,4247,4279,1638,4631,4723,1638
23.814,4227,4260,1638,4627,4718,1638
23.824,4196,4229,1638,4590,4681,1638
23.834,4288,4320,1638,4631,4723,1638
23.844,4310,4343,1638,4637,4728,1638
23.854,4224,4257,1638,4611,4702,1638
23.864,4209,4242,1638,4641,4733,1638
23.874,4282,4314,1638,4640,4733,1638
23.884,4376,4408,1638,4669,4761,1638
23.894,4333,4364,1638,4736,4828,1638
23.904,4254,4286,1638,4715,4808,1638
23.914,4269,4303,1638,4701,4792,1638
23.924,4295,4329,1638,4721,4812,1638
23.934,4314,4347,1638,4662,4753,1638
23.944,4332,4364,1638,4650,4741,1638
23.954,4396,4429,1638,4696,4788,1638
23.964,4327,4360,1638,4662,4754,1638
23.974,4278,4310,1638,4626,4718,1638
23.984,4351,4384,1638,4665,4756,1638
23.994,4248,4280,1638,4687,4779,1638
24.004,4234,4267,1638,4655,4748,1638
24.014,4336,4368,1638,4623,4715,1638
24.024,4385,4417,1638,4664,4758,1638
24.034,4342,4375,1638,4707,4801,1638
24.044,4203,4237,1638,4673,4767,1638
24.054,4217,4251,1638,4660,4752,1638
24.064,4288,4320,1638,4681,4772,1638
24.074,4267,4299,1638,4680,4772,1638
24.084,4263,4296,1638,4683,4775,1638
24.094,4284,4317,1638,4658,4751,1638
24.104,4284,4317,1638,4651,4744,1638
24.114,4296,4328,1638,4703,4795,1638
24.124,4308,4339,1638,4683,4775,1638
24.134,4250,4281,1638,4619,4711,1638
24.144,4233,4264,1638,4597,4689,1638
24.154,4294,4327,1638,4597,4689,1638
24.164,4260,4295,1638,4605,4698,1638
24.174,4196,4231,1638,4606,4699,1638
24.184,4263,4297,1638,4637,4730,1638
24.194,4301,4336,1638,4653,4746,1638
24.204,4265,4299,1638,4646,4737,1638
24.214,4176,4212,1638,4638,4730,1638
24.224,4173,4209,1638,4630,4724,1638
24.234,4327,4361,1638,4647,4741,1638
24.244,4316,4349,1638,4652,4745,1638
24.254,4272,4305,1638,4647,4740,1638
24.264,4305,4338,1638,4650,4742,1638
24.274,4309,4343,1638,4651,4744,1638
24.284,4321,4355,1638,4654,4746,1638
24.294,4320,4354,1638,4650,4742,1638
24.304,4363,4397,1638,4655,4747,1638
24.314,4238,4272,1638,4621,4715,1638
24.324,4139,4174,1638,4562,4659,1638
24.334,4243,4279,1638,4550,4646,1638
24.344,4190,4227,1638,4523,4619,1638
24.354,4076,4112,1638,4484,4581,1638
24.364,4122,4158,1638,4534,4631,1638
24.374,4238,4275,1638,4581,4679,1638
24.384,4306,4344,1638,4598,4696,1638
24.394,4275,4312,1638,4581,4678,1638
24.404,4206,4242,1638,4530,4628,1638
24.414,4189,4224,1638,4552,4650,1638
24.424,4211,4247,1638,4579,4676,1638
24.434,4205,4243,1638,4556,4655,1638
24.444,4176,4214,1638,4562,4662,1638
24.454,4125,4162,1638,4514,4615,1638
24.464,4144,4182,1638,4470,4572,1638
24.474,4148,4189,1638,4472,4573,1638
24.484,4005,4047,1638,4386,4486,1638
24.494,4040,4080,1638,4405,4507,1638
24.504,4122,4162,1638,4448,4550,1638
24.514,4054,4095,1638,4406,4507,1638
24.524,4065,4106,1638,4468,4570,1638
24.534,4118,4158,1638,4518,4620,1638
24.544,4177,4217,1638,4534,4636,1638
24.554,4129,4171,1638,4513,4615,1638
24.564,4140,4181,1638,4518,4621,1638
24.574,4246,4286,1638,4595,4698,1638
24.584,4256,4295,1638,4620,4724,1638
24.594,4280,4320,1638,4608,4714,1638
24.604,4251,4292,1638,4594,4700,1638
24.614,4246,4287,1638,4604,4707,1638
24.624,4288,4329,1638,4636,4739,1638
24.634,4221,4260,1638,4609,4712,1638
24.644,4159,4199,1638,4562,4666,1638
24.654,4223,4263,1638,4616,4720,1638
24.664,4326,4363,1638,4725,4827,1638
24.674,4313,4350,1638,4765,4865,1638
24.684,4341,4378,1638,4786,4886,1638
24.694,4377,4414,1638,4758,4857,1638
24.704,4354,4389,1638,4715,4813,1638
24.714,4442,4475,1638,4788,4886,1638
24.724,4480,4513,1638,4855,4953,1638
24.734,4454,4487,1638,4894,4990,1638
24.744,4410,4441,1638,4906,4999,1638
24.754,4417,4448,1638,4894,4986,1638
24.764,4497,4528,1638,4928,5020,1638
24.774,4575,4604,1638,4963,5056,1638
24.784,4792,4818,1638,5059,5147,1638
24.794,4834,4859,1638,5148,5232,1638
24.804,4785,4807,1638,5193,5277,1638
24.814,4910,4930,1638,5270,5349,1638
24.824,4987,5006,1638,5372,5448,1638
24.834,5093,5109,1638,5526,5601,1638
24.844,5267,5280,1638,5706,5777,1638
24.854,5389,5400,1638,5823,5891,1638
24.864,5455,5463,1638,5921,5986,1638
24.874,5554,5558,1638,6032,6092,1638
24.884,5736,5739,1638,6106,6161,1638
24.894,5834,5834,1638,6120,6170,1638
24.904,5776,1638,5776,6101,6145,1638
24.914,5720,5720,1638,6081,6123,1638
24.924,5727,5727,1638,6056,6096,1638
24.934,5703,5703,1638,6012,6050,1638
24.944,5644,5644,1638,5988,6025,1638
24.954,5590,5590,1638,5948,5983,1638
24.964,5562,5562,1638,5875,5910,1638
24.974,5574,5574,1638,5849,5883,1638
24.984,5596,5596,1638,5863,5896,1638
24.994,5617,5617,1638,5886,5919,1638
25.004,5618,5618,1638,5886,5919,1638
25.014,5548,5548,1638,5832,5863,1638
25.024,5500,5500,1638,5819,5848,1638
25.034,5509,5509,1638,5827,5854,1638
25.044,5560,5560,1638,5855,5880,1638
25.054,5580,5580,1638,5872,5896,1638
25.064,5570,5570,1638,5829,5852,1638
25.074,5557,5557,1638,5814,5837,1638
25.084,5484,5484,1638,5800,5821,1638
25.094,5501,1638,5501,5783,5804,1638
25.104,5554,5554,1638,5791,5811,1638
25.114,5501,5501,1638,5762,5780,1638
25.124,5501,1638,5501,5728,5745,1638
25.134,5516,5516,1638,5725,5741,1638
25.144,5461,5461,1638,5707,5723,1638
25.154,5425,5425,1638,5648,5664,1638
25.164,5385,5385,1638,5599,5615,1638
25.174,5379,5379,1638,5603,5619,1638
25.184,5415,5415,1638,5616,5633,1638
25.194,5405,5405,1638,5600,5617,1638
25.204,5434,5434,1638,5611,5626,1638
25.214,5398,1638,5399,5605,5620,1638
25.224,5341,1638,5342,5564,5579,1638
25.234,5352,1638,5353,5557,5572,1638
25.244,5325,1638,5327,5539,5555,1638
25.254,5319,1638,5320,5498,5513,1638
25.264,5324,1638,5325,5512,5526,1638
25.274,5317,1638,5318,5505,5518,1638
25.284,5307,1638,5308,5480,5493,1638
25.294,5242,1638,5242,5463,5476,1638
25.304,5208,1638,5208,5426,5439,1638
25.314,5247,1638,5248,5420,5433,1638
25.324,5256,1638,5257,5424,5436,1638
25.334,5224,1638,5224,5415,5427,1638
25.344,5201,1638,5201,5406,5418,1638
25.354,5186,5186,1638,5402,5415,1638
25.364,5191,5191,1638,5426,5440,1638
25.374,5189,1638,5189,5418,5432,1638
25.384,5187,1638,5188,5391,5405,1638
25.394,5210,1638,5210,5412,5427,1638
25.404,5206,1638,5206,5391,5406,1638
25.414,5176,1638,5176,5352,5365,1638
25.424,5149,5149,1638,5351,5366,1638
25.434,5129,1638,5129,5336,5350,1638
25.444,5168,5168,1638,5392,5405,1638
25.454,5191,5191,1638,5432,5446,1638
25.464,5165,5165,1638,5396,5411,1638
25.474,5142,1638,5142,5378,5394,1638
25.484,5131,1638,5131,5351,5367,1638
25.494,5158,5158,1638,5340,5355,1638
25.504,5180,1638,5180,5373,5387,1638
25.514,5165,1638,5166,5373,5388,1638
25.524,5166,1638,5167,5383,5398,1638
25.534,5192,1638,5193,5419,5434,1638
25.544,5191,1638,5192,5382,5398,1638
25.554,5184,1638,5184,5360,5376,1638
25.564,5193,1638,5194,5413,5429,1638
25.574,5129,1638,5129,5368,5383,1638
25.584,5110,5110,1638,5325,5341,1638
25.594,5160,5161,1638,5373,5389,1638
25.604,5148,5148,1638,5392,5408,1638
25.614,5117,1638,5117,5377,5394,1638
25.624,5092,1638,5093,5335,5351,1638
25.634,5124,5124,1638,5355,5370,1638
25.644,5161,5161,1638,5397,5413,1638
25.654,5185,5185,1638,5402,5419,1638
25.664,5208,1638,5208,5409,5426,1638
25.674,5165,5165,1638,5368,5385,1638
25.684,5175,5175,1638,5375,5392,1638
25.694,5170,5170,1638,5414,5431,1638
25.704,5177,5177,1638,5435,5453,1638
25.714,5186,5186,1638,5445,5463,1638
25.724,5124,5124,1638,5418,5436,1638
25.734,5118,5118,1638,5399,5417,1638
25.744,5125,5125,1638,5412,5429,1638
25.754,5175,5175,1638,5425,5442,1638
25.764,5200,5200,1638,5400,5417,1638
25.774,5152,5152,1638,5402,5419,1638
25.784,5191,5191,1638,5454,5470,1638
25.794,5197,5197,1638,5432,5448,1638
25.804,5172,5172,1638,5410,5427,1638
25.814,5264,5264,1638,5463,5479,1638
25.824,5306,5306,1638,5478,5494,1638
25.834,5236,1638,5236,5452,5469,1638
25.844,5224,5224,1638,5459,5476,1638
25.854,5218,5218,1638,5458,5475,1638
25.864,5191,5191,1638,5451,5468,1638
25.874,5231,1638,5231,5457,5473,1638
25.884,5245,5245,1638,5441,5457,1638
25.894,5209,5209,1638,5420,5437,1638
25.904,5185,1638,5186,5420,5437,1638
25.914,5163,5163,1638,5395,5412,1638
25.924,5198,1638,5198,5380,5397,1638
25.934,5229,5229,1638,5412,5428,1638
25.944,5194,5194,1638,5419,5436,1638
25.954,5208,5208,1638,5443,5461,1638
25.964,5258,5258,1638,5487,5504,1638
25.974,5246,5246,1638,5467,5484,1638
25.984,5202,5202,1638,5475,5492,1638
25.994,5174,5174,1638,5472,5487,1638
26.004,5199,1638,5199,5447,5463,1638
26.014,5173,1638,5173,5434,5451,1638
26.024,5099,5099,1638,5401,5419,1638
26.034,5120,5120,1638,5416,5433,1638
26.044,5146,5146,1638,5430,5448,1638
26.054,5168,5168,1638,5400,5418,1638
26.064,5176,5176,1638,5385,5401,1638
26.074,5173,5173,1638,5401,5418,1638
26.084,5224,5224,1638,5426,5443,1638
26.094,5218,5219,1638,5420,5437,1638
26.104,5167,1638,5167,5393,5409,1638
26.114,5147,1638,5148,5362,5378,1638
26.124,5189,5189,1638,5369,5386,1638
26.134,5186,5186,1638,5379,5396,1638
26.144,5132,1638,5132,5359,5375,1638
26.154,5148,5148,1638,5358,5376,1638
26.164,5157,5157,1638,5380,5398,1638
26.174,5181,5181,1638,5406,5423,1638
26.184,5232,5232,1638,5425,5444,1638
